PLAYER_ID,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG_PCT,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left Corner 3_FGM,Left Corner 3_FGA,Left Corner 3_FG_PCT,Right Corner 3_FGM,Right Corner 3_FGA,Right Corner 3_FG_PCT,Above the Break 3_FGM,Above the Break 3_FGA,Above the Break 3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,PLAYER_NAME,FGA,FG3A,FTA,PTS,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,FTA/FGA,PPS,Cluster
1631114,2.8,4.3,0.663,2.2,4.7,0.462,1.4,3.0,0.459,0.1,0.3,0.435,0.0,0.2,0.25,1.6,4.4,0.364,0,0.0,0.0,Jalen Williams,16.9,4.9,4.3,21.6,0.27,0.573,0.537,116.7,0.25443787,1.278106509,6
203076,4.6,6.4,0.723,2.3,5.3,0.438,1.5,3.6,0.425,0.0,0.2,0.125,0.0,0.1,0.0,0.7,2.2,0.301,0,0.0,0.0,Anthony Davis,17.8,2.4,7.2,24.7,0.301,0.588,0.536,113.3,0.404494382,1.387640449,6
1627742,2.1,2.9,0.717,1.6,3.6,0.438,2.6,5.6,0.455,0.1,0.4,0.333,0.1,0.3,0.2,2.2,5.8,0.385,0,0.0,0.0,Brandon Ingram,18.5,6.4,3.1,22.2,0.305,0.56,0.53,107.0,0.167567568,1.2,6
1626164,1.9,2.7,0.688,2.2,4.6,0.48,2.2,4.3,0.517,0.1,0.4,0.344,0.2,0.6,0.349,2.1,6.3,0.33,0,0.0,0.0,Devin Booker,18.9,7.3,6.4,25.6,0.285,0.589,0.525,115.3,0.338624339,1.354497354,6
1628389,2.4,3.4,0.7,2.5,5.7,0.432,1.1,2.3,0.453,0.2,0.5,0.452,0.1,0.3,0.458,0.6,2.0,0.316,0,0.0,0.0,Bam Adebayo,14.3,2.8,4.2,18.1,0.232,0.561,0.521,110.9,0.293706294,1.265734266,6
1630595,3.0,5.2,0.569,3.4,6.9,0.499,1.2,2.7,0.45,0.1,0.2,0.333,0.1,0.1,0.444,2.0,5.6,0.36,0,0.1,0.0,Cade Cunningham,20.8,6.0,5.3,26.1,0.323,0.565,0.521,115.0,0.254807692,1.254807692,6
1627759,3.3,4.8,0.675,2.1,4.7,0.447,1.0,2.5,0.4,0.2,0.5,0.394,0.3,0.6,0.474,1.3,4.6,0.296,0,0.0,0.0,Jaylen Brown,17.7,5.7,5.1,22.2,0.282,0.555,0.515,121.1,0.288135593,1.254237288,6
1628368,2.6,3.9,0.658,2.9,5.6,0.525,1.3,3.1,0.412,0.3,0.8,0.404,0.1,0.3,0.211,1.5,5.0,0.304,0,0.0,0.0,De'Aaron Fox,18.8,6.1,5.1,23.5,0.274,0.56,0.514,113.7,0.271276596,1.25,6
201942,1.1,1.6,0.719,2.1,3.8,0.55,3.8,8.3,0.458,0.3,0.8,0.354,0.1,0.3,0.4,0.7,2.1,0.321,0,0.1,0.0,DeMar DeRozan,17.0,3.3,5.7,22.2,0.244,0.569,0.509,116.8,0.335294118,1.305882353,6
1630532,3.7,5.5,0.667,2.8,6.2,0.454,0.7,1.8,0.411,0.2,0.4,0.4,0.2,0.3,0.5,1.4,5.1,0.278,0,0.1,0.0,Franz Wagner,19.4,5.9,5.2,24.2,0.306,0.558,0.507,111.8,0.268041237,1.24742268,6
1630578,4.1,6.3,0.649,2.6,6.1,0.416,0.5,1.4,0.377,0.0,0.0,1.0,0.0,0.1,0.0,0.3,1.1,0.226,0,0.0,0.0,Alperen Sengun,15.0,1.2,5.6,19.1,0.259,0.545,0.505,114.9,0.373333333,1.273333333,6
1629630,3.3,5.2,0.628,2.4,5.5,0.435,0.6,1.3,0.478,0.2,0.7,0.364,0.1,0.4,0.25,1.4,4.5,0.313,0,0.1,0.0,Ja Morant,17.8,5.7,6.4,23.2,0.312,0.563,0.504,116.4,0.359550562,1.303370787,6
1631094,3.5,5.3,0.661,1.6,3.9,0.413,2.0,4.7,0.417,0.0,0.2,0.222,0.1,0.4,0.294,1.7,5.2,0.332,0,0.1,0.0,Paolo Banchero,19.8,5.9,8.4,25.9,0.33,0.551,0.5,109.1,0.424242424,1.308080808,6
1630567,2.8,4.4,0.647,2.1,4.6,0.453,1.2,3.1,0.396,0.2,0.5,0.344,0.0,0.1,0.333,1.0,3.6,0.265,0,0.1,0.0,Scottie Barnes,16.4,4.3,4.6,19.3,0.262,0.523,0.482,107.4,0.280487805,1.176829268,6
203954,2.6,4.1,0.628,1.9,4.1,0.468,1.7,4.4,0.386,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.1,0.299,0,0.0,0.0,Joel Embiid,16.6,4.1,8.9,23.8,0.342,0.58,0.481,104.0,0.536144578,1.43373494,6
