PLAYER_ID,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG_PCT,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left Corner 3_FGM,Left Corner 3_FGA,Left Corner 3_FG_PCT,Right Corner 3_FGM,Right Corner 3_FGA,Right Corner 3_FG_PCT,Above the Break 3_FGM,Above the Break 3_FGA,Above the Break 3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,PLAYER_NAME,FGA,FG3A,FTA,PTS,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,FTA/FGA,PPS,Cluster
203468,2.1,3.3,0.62,1.8,3.9,0.461,1,2.4,0.415,0.2,0.5,0.481,0.2,0.7,0.268,2.6,7,0.376,0,0,0,CJ McCollum,17.9,8.2,3.1,21.1,0.266,0.55,0.53,112.3,0.173184358,1.17877095,1
1629014,1.6,2.7,0.615,1.2,2.9,0.405,0.9,2,0.471,0.2,0.6,0.342,0.1,0.3,0.381,2.8,7.6,0.367,0,0.1,0,Anfernee Simons,16.1,8.5,2.8,19.3,0.241,0.557,0.521,108.8,0.173913043,1.198757764,1
1630560,1.8,3.2,0.575,1.7,3.7,0.462,1.7,3.4,0.488,0.2,0.6,0.25,0.1,0.3,0.25,2.5,6.8,0.365,0,0,0,Cam Thomas,18.2,7.8,6,24,0.328,0.575,0.513,114.9,0.32967033,1.318681319,1
1630178,3.6,6.1,0.589,1.7,3.8,0.434,0.8,1.8,0.438,0.1,0.3,0.333,0.2,0.5,0.296,2.8,8.3,0.342,0,0.1,0,Tyrese Maxey,21,9.2,5.6,26.3,0.293,0.562,0.511,113.8,0.266666667,1.252380952,1
1641706,1.6,2.4,0.677,1.4,3.3,0.411,0.5,1.6,0.302,0.2,0.7,0.25,0.1,0.2,0.5,3.6,9.7,0.365,0,0.2,0,Brandon Miller,18.2,10.9,2.9,21,0.27,0.54,0.509,106.9,0.159340659,1.153846154,1
1630224,2.7,4.3,0.642,0.9,2.5,0.34,1,2.7,0.362,0.1,0.4,0.267,0.2,0.5,0.455,2.5,7.2,0.351,0,0,0,Jalen Green,17.5,8.1,4.1,21,0.267,0.544,0.505,113.8,0.234285714,1.2,1
201935,1.5,2.6,0.59,1.6,3.9,0.404,0.6,1.4,0.445,0.1,0.1,0.444,0.1,0.3,0.381,2.8,8.1,0.35,0,0,0,James Harden,16.4,8.5,7.3,22.8,0.286,0.582,0.501,115.4,0.445121951,1.390243902,1
1630163,2,3.8,0.536,2.1,4.5,0.464,0.7,1.8,0.388,0.1,0.5,0.304,0.2,0.6,0.333,3.5,10,0.346,0,0.2,0,LaMelo Ball,21.3,11.2,4.9,25.2,0.342,0.536,0.494,112.7,0.230046948,1.183098592,1
1629027,1.5,2.9,0.525,2.1,4.7,0.453,0.9,2,0.452,0.1,0.3,0.421,0.2,0.4,0.438,2.6,7.7,0.333,0,0.1,0.2,Trae Young,18.1,8.4,7.4,24.2,0.285,0.567,0.491,115.2,0.408839779,1.337016575,1
,2.242105263,3.568421053,0.634157895,1.531578947,3.389473684,0.443947368,0.989473684,2.352631579,0.416315789,0.184210526,0.484210526,0.389,0.163157895,0.4,0.416684211,2.984210526,8.205263158,0.363684211,0,0.057894737,0.019315789,#DIV/0!,18.44736842,9.142105263,5.115789474,23.91052632,0.288578947,0.577631579,0.529473684,114.2263158,0.277217864,1.296853912,1
