PLAYER_ID,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG_PCT,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left Corner 3_FGM,Left Corner 3_FGA,Left Corner 3_FG_PCT,Right Corner 3_FGM,Right Corner 3_FGA,Right Corner 3_FG_PCT,Above the Break 3_FGM,Above the Break 3_FGA,Above the Break 3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,PLAYER_NAME,FGA,FG3A,FTA,PTS,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,FTA/FGA,PPS,Cluster
1631096,2.8,3.8,0.721,0.8,2.4,0.355,0.3,0.8,0.296,0.2,0.4,0.462,0.1,0.2,0.429,1.1,3.0,0.368,0,0.0,0.0,Chet Holmgren,10.7,3.6,4.2,15.0,0.214,0.599,0.554,121.7,0.392523364,1.401869159,0
1630230,2.1,3.0,0.708,1.9,3.6,0.535,0.3,0.6,0.575,0.3,0.9,0.362,0.1,0.7,0.208,0.4,1.5,0.279,0,0.1,0.0,Naji Marshall,10.3,3.2,2.3,13.2,0.197,0.584,0.551,111.5,0.223300971,1.281553398,0
1630166,3.0,4.5,0.651,0.7,2.0,0.359,0.2,0.4,0.4,0.1,0.4,0.323,0.2,0.5,0.297,1.4,3.8,0.381,0,0.0,0.0,Deni Avdija,11.7,4.8,5.2,16.9,0.228,0.605,0.55,113.6,0.444444444,1.444444444,0
1629684,1.1,1.5,0.708,0.4,0.9,0.4,0.3,0.6,0.4,0.2,0.5,0.375,0.1,0.5,0.25,1.4,3.6,0.379,0,0.0,0.0,Grant Williams,7.7,4.6,2.3,10.4,0.146,0.596,0.549,114.9,0.298701299,1.350649351,0
1641709,3.2,4.8,0.674,0.7,2.0,0.35,0.1,0.2,0.333,0.1,0.2,0.231,0.1,0.2,0.308,0.1,0.3,0.211,0,0.1,0.0,Ausar Thompson,7.8,0.8,2.4,10.1,0.185,0.568,0.547,113.1,0.307692308,1.294871795,0
203114,0.5,0.9,0.625,1.1,1.9,0.577,1.4,2.7,0.505,0.1,0.4,0.267,0.1,0.2,0.429,1.1,3.0,0.373,0,0.0,0.0,Khris Middleton,9.1,3.6,2.3,11.9,0.208,0.588,0.546,114.1,0.252747253,1.307692308,0
1629640,2.8,4.2,0.667,0.9,2.1,0.414,0.0,0.1,0.1,0.1,0.6,0.191,0.2,0.7,0.346,0.8,2.3,0.343,0,0.0,0.0,Keldon Johnson,10.0,3.6,2.5,12.7,0.207,0.572,0.538,110.1,0.25,1.27,0
202710,3.2,4.6,0.697,1.1,2.8,0.401,0.6,1.6,0.356,0.1,0.4,0.318,0.3,0.6,0.424,0.2,0.9,0.234,0,0.0,0.0,Jimmy Butler III,10.9,1.9,7.1,17.5,0.203,0.626,0.531,115.9,0.651376147,1.605504587,0
1631097,2.5,4.1,0.616,1.0,2.3,0.444,0.6,1.5,0.367,0.1,0.2,0.455,0.2,0.5,0.382,1.1,3.3,0.333,0,0.0,0.0,Bennedict Mathurin,11.8,4.0,4.6,16.1,0.222,0.579,0.516,113.8,0.389830508,1.36440678,0
1630570,1.8,3.0,0.603,1.3,2.8,0.454,0.0,0.3,0.167,0.0,0.3,0.154,0.1,0.3,0.455,0.5,1.5,0.349,0,0.0,0.0,Trendon Watford,8.0,2.0,2.8,10.2,0.226,0.557,0.51,105.1,0.35,1.275,0
1629614,1.3,1.8,0.697,0.9,1.9,0.463,0.9,1.9,0.459,0.1,0.4,0.308,0.1,0.3,0.286,0.6,2.0,0.291,0,0.0,0.0,Andrew Nembhard,8.3,2.7,2.1,10.0,0.163,0.545,0.506,115.5,0.253012048,1.204819277,0
1630228,2.7,3.7,0.716,1.6,4.0,0.39,0.3,1.1,0.241,0.2,0.6,0.308,0.1,0.4,0.25,0.7,2.2,0.32,0,0.0,0.0,Jonathan Kuminga,12.1,3.2,5.0,15.3,0.271,0.535,0.495,110.0,0.41322314,1.26446281,0
1627763,2.3,3.5,0.647,1.0,2.6,0.371,0.4,1.5,0.27,0.0,0.2,0.25,0.0,0.0,1.0,0.6,2.1,0.28,0,0.0,0.0,Malcolm Brogdon,10.0,2.3,3.8,12.7,0.231,0.544,0.467,106.5,0.38,1.27,0
